air_store_id,visit_date,air_genre_name,air_first_area_name,air_second_area_name,hpg_exist,hpg_reserve_visitors,hpg_diffday_visit_reserve,hpg_mindiff,hpg_maxdiff,hpg_total_reserve_visitores,hpg_reserve_count
air_e657ca554b0c008c,2016-06-05,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,1,1,1,2,1
air_e657ca554b0c008c,2016-06-10,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,2,2,2,2,1
air_e657ca554b0c008c,2016-06-18,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,2,2,3,6,2
air_e657ca554b0c008c,2016-06-18,Dining bar,Hiroshima-ken,Hiroshima-shi,1,4,3,2,3,6,2
air_e657ca554b0c008c,2016-06-23,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,1,1,1,2,1
air_e657ca554b0c008c,2016-06-24,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,9,4,9,4,2
air_e657ca554b0c008c,2016-06-24,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,4,4,9,4,2
air_e657ca554b0c008c,2016-06-28,Dining bar,Hiroshima-ken,Hiroshima-shi,1,4,17,17,17,4,1
air_e657ca554b0c008c,2016-06-30,Dining bar,Hiroshima-ken,Hiroshima-shi,1,3,1,1,4,6,2
air_e657ca554b0c008c,2016-06-30,Dining bar,Hiroshima-ken,Hiroshima-shi,1,3,4,1,4,6,2
air_e657ca554b0c008c,2016-07-01,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,8,8,8,2,1
air_e657ca554b0c008c,2016-07-02,Dining bar,Hiroshima-ken,Hiroshima-shi,1,3,16,0,16,5,2
air_e657ca554b0c008c,2016-07-02,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,0,0,16,5,2
air_e657ca554b0c008c,2016-07-09,Dining bar,Hiroshima-ken,Hiroshima-shi,1,3,4,4,4,3,1
air_e657ca554b0c008c,2016-07-10,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,21,21,21,2,1
air_e657ca554b0c008c,2016-07-13,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,3,0,3,6,3
air_e657ca554b0c008c,2016-07-13,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,0,0,3,6,3
air_e657ca554b0c008c,2016-07-13,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,0,0,3,6,3
air_e657ca554b0c008c,2016-07-17,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,5,5,5,2,1
air_e657ca554b0c008c,2016-07-22,Dining bar,Hiroshima-ken,Hiroshima-shi,1,3,1,1,2,5,2
air_e657ca554b0c008c,2016-07-22,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,2,1,2,5,2
air_e657ca554b0c008c,2016-07-23,Dining bar,Hiroshima-ken,Hiroshima-shi,1,3,11,11,11,3,1
air_e657ca554b0c008c,2016-07-29,Dining bar,Hiroshima-ken,Hiroshima-shi,1,4,2,2,2,4,1
air_e657ca554b0c008c,2016-08-03,Dining bar,Hiroshima-ken,Hiroshima-shi,1,3,2,2,2,3,1
air_e657ca554b0c008c,2016-08-06,Dining bar,Hiroshima-ken,Hiroshima-shi,1,3,0,0,0,3,1
air_e657ca554b0c008c,2016-08-10,Dining bar,Hiroshima-ken,Hiroshima-shi,1,8,12,12,12,8,1
air_e657ca554b0c008c,2016-08-12,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,4,1,4,4,2
air_e657ca554b0c008c,2016-08-12,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,1,1,4,4,2
air_e657ca554b0c008c,2016-08-14,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,7,3,7,4,2
air_e657ca554b0c008c,2016-08-14,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,3,3,7,4,2
air_e657ca554b0c008c,2016-08-18,Dining bar,Hiroshima-ken,Hiroshima-shi,1,4,0,0,0,4,1
air_e657ca554b0c008c,2016-08-23,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,0,0,2,6,2
air_e657ca554b0c008c,2016-08-23,Dining bar,Hiroshima-ken,Hiroshima-shi,1,4,2,0,2,6,2
air_e657ca554b0c008c,2016-08-28,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,14,14,14,2,1
air_e657ca554b0c008c,2016-08-30,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,0,0,0,2,1
air_e657ca554b0c008c,2016-09-02,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,4,4,4,2,1
air_e657ca554b0c008c,2016-09-03,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,2,2,2,2,1
air_e657ca554b0c008c,2016-09-07,Dining bar,Hiroshima-ken,Hiroshima-shi,1,1,0,0,0,1,1
air_e657ca554b0c008c,2016-09-09,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,9,9,9,2,1
air_e657ca554b0c008c,2016-09-16,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,1,1,1,2,1
air_e657ca554b0c008c,2016-09-17,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,6,6,6,2,1
air_e657ca554b0c008c,2016-09-24,Dining bar,Hiroshima-ken,Hiroshima-shi,1,3,5,5,5,3,1
air_e657ca554b0c008c,2016-10-01,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,5,5,5,2,1
air_e657ca554b0c008c,2016-10-06,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,4,4,4,2,1
air_e657ca554b0c008c,2016-10-14,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,5,5,21,4,2
air_e657ca554b0c008c,2016-10-14,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,21,5,21,4,2
air_e657ca554b0c008c,2016-10-22,Dining bar,Hiroshima-ken,Hiroshima-shi,1,4,3,3,3,4,1
air_e657ca554b0c008c,2016-10-26,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,2,2,2,2,1
air_e657ca554b0c008c,2016-10-28,Dining bar,Hiroshima-ken,Hiroshima-shi,1,4,0,0,0,4,1
air_e657ca554b0c008c,2016-10-29,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,6,6,6,2,1
air_e657ca554b0c008c,2016-11-02,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,1,1,12,5,2
air_e657ca554b0c008c,2016-11-02,Dining bar,Hiroshima-ken,Hiroshima-shi,1,3,12,1,12,5,2
air_e657ca554b0c008c,2016-11-06,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,0,0,0,2,1
air_e657ca554b0c008c,2016-11-11,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,8,8,8,2,1
air_e657ca554b0c008c,2016-11-13,Dining bar,Hiroshima-ken,Hiroshima-shi,1,3,0,0,0,3,1
air_e657ca554b0c008c,2016-11-15,Dining bar,Hiroshima-ken,Hiroshima-shi,1,1,1,1,1,1,1
air_e657ca554b0c008c,2016-11-17,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,0,0,0,2,1
air_e657ca554b0c008c,2016-11-19,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,0,0,4,4,2
air_e657ca554b0c008c,2016-11-19,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,4,0,4,4,2
air_e657ca554b0c008c,2016-11-20,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,5,5,22,4,2
air_e657ca554b0c008c,2016-11-20,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,22,5,22,4,2
air_e657ca554b0c008c,2016-11-22,Dining bar,Hiroshima-ken,Hiroshima-shi,1,5,10,10,10,5,1
air_e657ca554b0c008c,2016-11-25,Dining bar,Hiroshima-ken,Hiroshima-shi,1,6,1,1,3,8,2
air_e657ca554b0c008c,2016-11-25,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,3,1,3,8,2
air_e657ca554b0c008c,2016-11-26,Dining bar,Hiroshima-ken,Hiroshima-shi,1,4,0,0,0,4,1
air_e657ca554b0c008c,2016-12-03,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,3,3,3,2,1
air_e657ca554b0c008c,2016-12-08,Dining bar,Hiroshima-ken,Hiroshima-shi,1,3,3,3,3,3,1
air_e657ca554b0c008c,2016-12-09,Dining bar,Hiroshima-ken,Hiroshima-shi,1,11,18,2,18,16,2
air_e657ca554b0c008c,2016-12-09,Dining bar,Hiroshima-ken,Hiroshima-shi,1,5,2,2,18,16,2
air_e657ca554b0c008c,2016-12-11,Dining bar,Hiroshima-ken,Hiroshima-shi,1,3,9,6,9,6,2
air_e657ca554b0c008c,2016-12-11,Dining bar,Hiroshima-ken,Hiroshima-shi,1,3,6,6,9,6,2
air_e657ca554b0c008c,2016-12-14,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,1,1,1,2,1
air_e657ca554b0c008c,2016-12-16,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,2,2,26,11,3
air_e657ca554b0c008c,2016-12-16,Dining bar,Hiroshima-ken,Hiroshima-shi,1,3,6,2,26,11,3
air_e657ca554b0c008c,2016-12-16,Dining bar,Hiroshima-ken,Hiroshima-shi,1,6,26,2,26,11,3
air_e657ca554b0c008c,2016-12-17,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,0,0,5,8,3
air_e657ca554b0c008c,2016-12-17,Dining bar,Hiroshima-ken,Hiroshima-shi,1,4,5,0,5,8,3
air_e657ca554b0c008c,2016-12-17,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,2,0,5,8,3
air_e657ca554b0c008c,2016-12-18,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,0,0,0,2,1
air_e657ca554b0c008c,2016-12-20,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,1,1,1,2,1
air_e657ca554b0c008c,2016-12-22,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,3,0,8,11,3
air_e657ca554b0c008c,2016-12-22,Dining bar,Hiroshima-ken,Hiroshima-shi,1,5,8,0,8,11,3
air_e657ca554b0c008c,2016-12-22,Dining bar,Hiroshima-ken,Hiroshima-shi,1,4,0,0,8,11,3
air_e657ca554b0c008c,2016-12-23,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,11,0,11,6,3
air_e657ca554b0c008c,2016-12-23,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,0,0,11,6,3
air_e657ca554b0c008c,2016-12-23,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,5,0,11,6,3
air_e657ca554b0c008c,2016-12-24,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,1,1,21,10,4
air_e657ca554b0c008c,2016-12-24,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,21,1,21,10,4
air_e657ca554b0c008c,2016-12-24,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,20,1,21,10,4
air_e657ca554b0c008c,2016-12-24,Dining bar,Hiroshima-ken,Hiroshima-shi,1,4,16,1,21,10,4
air_e657ca554b0c008c,2016-12-25,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,1,1,1,4,2
air_e657ca554b0c008c,2016-12-25,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,1,1,1,4,2
air_e657ca554b0c008c,2016-12-26,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,2,2,2,2,1
air_e657ca554b0c008c,2016-12-27,Dining bar,Hiroshima-ken,Hiroshima-shi,1,4,19,2,19,5,2
air_e657ca554b0c008c,2016-12-27,Dining bar,Hiroshima-ken,Hiroshima-shi,1,1,2,2,19,5,2
air_e657ca554b0c008c,2016-12-29,Dining bar,Hiroshima-ken,Hiroshima-shi,1,1,4,4,4,1,1
air_e657ca554b0c008c,2016-12-30,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,3,3,3,2,1
air_e657ca554b0c008c,2017-01-07,Dining bar,Hiroshima-ken,Hiroshima-shi,1,4,1,1,1,4,1
air_e657ca554b0c008c,2017-01-10,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,0,0,0,2,1
air_e657ca554b0c008c,2017-01-15,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,0,0,0,2,1
air_e657ca554b0c008c,2017-01-20,Dining bar,Hiroshima-ken,Hiroshima-shi,1,4,16,1,16,7,2
air_e657ca554b0c008c,2017-01-20,Dining bar,Hiroshima-ken,Hiroshima-shi,1,3,1,1,16,7,2
air_e657ca554b0c008c,2017-01-21,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,3,3,3,2,1
air_e657ca554b0c008c,2017-01-28,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,3,1,3,5,2
air_e657ca554b0c008c,2017-01-28,Dining bar,Hiroshima-ken,Hiroshima-shi,1,3,1,1,3,5,2
air_e657ca554b0c008c,2017-02-04,Dining bar,Hiroshima-ken,Hiroshima-shi,1,4,4,4,4,4,1
air_e657ca554b0c008c,2017-02-08,Dining bar,Hiroshima-ken,Hiroshima-shi,1,6,1,1,1,6,1
air_e657ca554b0c008c,2017-02-10,Dining bar,Hiroshima-ken,Hiroshima-shi,1,1,0,0,0,1,1
air_e657ca554b0c008c,2017-02-11,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,2,2,3,4,2
air_e657ca554b0c008c,2017-02-11,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,3,2,3,4,2
air_e657ca554b0c008c,2017-02-14,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,0,0,0,2,1
air_e657ca554b0c008c,2017-02-16,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,1,1,1,4,2
air_e657ca554b0c008c,2017-02-16,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,1,1,1,4,2
air_e657ca554b0c008c,2017-02-17,Dining bar,Hiroshima-ken,Hiroshima-shi,1,1,1,1,1,1,1
air_e657ca554b0c008c,2017-02-19,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,0,0,0,2,1
air_e657ca554b0c008c,2017-02-21,Dining bar,Hiroshima-ken,Hiroshima-shi,1,4,7,7,7,4,1
air_e657ca554b0c008c,2017-02-23,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,3,3,3,2,1
air_e657ca554b0c008c,2017-02-24,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,0,0,3,10,3
air_e657ca554b0c008c,2017-02-24,Dining bar,Hiroshima-ken,Hiroshima-shi,1,4,3,0,3,10,3
air_e657ca554b0c008c,2017-02-24,Dining bar,Hiroshima-ken,Hiroshima-shi,1,4,3,0,3,10,3
air_e657ca554b0c008c,2017-02-25,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,2,2,2,2,1
air_e657ca554b0c008c,2017-03-03,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,0,0,3,4,2
air_e657ca554b0c008c,2017-03-03,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,3,0,3,4,2
air_e657ca554b0c008c,2017-03-05,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,5,5,5,2,1
air_e657ca554b0c008c,2017-03-11,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,5,5,5,2,1
air_e657ca554b0c008c,2017-03-12,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,0,0,1,4,2
air_e657ca554b0c008c,2017-03-12,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,1,0,1,4,2
air_e657ca554b0c008c,2017-03-17,Dining bar,Hiroshima-ken,Hiroshima-shi,1,6,2,2,2,6,1
air_e657ca554b0c008c,2017-03-19,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,5,5,5,2,1
air_e657ca554b0c008c,2017-03-25,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,3,3,3,2,1
air_e657ca554b0c008c,2017-03-26,Dining bar,Hiroshima-ken,Hiroshima-shi,1,5,2,2,2,5,1
air_e657ca554b0c008c,2017-04-02,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,0,0,0,2,1
air_e657ca554b0c008c,2017-04-05,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,3,3,3,2,1
air_e657ca554b0c008c,2017-04-11,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,2,2,2,2,1
air_e657ca554b0c008c,2017-04-14,Dining bar,Hiroshima-ken,Hiroshima-shi,1,6,1,1,1,6,1
air_e657ca554b0c008c,2017-04-18,Dining bar,Hiroshima-ken,Hiroshima-shi,1,4,0,0,0,4,1
air_e657ca554b0c008c,2017-04-22,Dining bar,Hiroshima-ken,Hiroshima-shi,1,3,19,19,19,3,1
air_e657ca554b0c008c,2017-05-04,Dining bar,Hiroshima-ken,Hiroshima-shi,1,2,12,12,12,2,1
air_e700e390226d9985,,Izakaya,Miyagi-ken,Sendai-shi,0,0,-1,-1,-1,0,0
air_e76a668009c5dabc,,Italian/French,Tōkyō-to,Shibuya-ku,0,0,-1,-1,-1,0,0
air_e7d2ac6d53d1b744,,Cafe/Sweets,Tōkyō-to,Suginami-ku,0,0,-1,-1,-1,0,0
air_e7fbee4e3cfe65c5,,Izakaya,Niigata-ken,Niigata-shi,0,0,-1,-1,-1,0,0
air_e88bbe2ede3467aa,,Izakaya,Hyōgo-ken,Kōbe-shi,0,0,-1,-1,-1,0,0
air_e89735e80d614a7e,2016-01-06,Izakaya,Tōkyō-to,Chiyoda-ku,1,2,0,0,0,2,1
air_e89735e80d614a7e,2016-01-15,Izakaya,Tōkyō-to,Chiyoda-ku,1,2,1,1,1,2,1
air_e89735e80d614a7e,2016-01-19,Izakaya,Tōkyō-to,Chiyoda-ku,1,6,6,6,6,10,2
air_e89735e80d614a7e,2016-01-19,Izakaya,Tōkyō-to,Chiyoda-ku,1,4,6,6,6,10,2
air_e89735e80d614a7e,2016-01-22,Izakaya,Tōkyō-to,Chiyoda-ku,1,3,15,15,15,3,1
air_e89735e80d614a7e,2016-01-29,Izakaya,Tōkyō-to,Chiyoda-ku,1,3,19,19,19,3,1
air_e89735e80d614a7e,2016-02-01,Izakaya,Tōkyō-to,Chiyoda-ku,1,2,1,1,1,2,1
air_e89735e80d614a7e,2016-02-10,Izakaya,Tōkyō-to,Chiyoda-ku,1,10,11,11,11,10,1
air_e89735e80d614a7e,2016-02-12,Izakaya,Tōkyō-to,Chiyoda-ku,1,4,8,8,8,4,1
air_e89735e80d614a7e,2016-04-06,Izakaya,Tōkyō-to,Chiyoda-ku,1,6,1,1,1,6,1
air_e89735e80d614a7e,2016-04-07,Izakaya,Tōkyō-to,Chiyoda-ku,1,5,3,3,3,5,1
air_e89735e80d614a7e,2016-04-09,Izakaya,Tōkyō-to,Chiyoda-ku,1,3,1,1,6,13,2
air_e89735e80d614a7e,2016-04-09,Izakaya,Tōkyō-to,Chiyoda-ku,1,10,6,1,6,13,2
air_e89735e80d614a7e,2016-04-14,Izakaya,Tōkyō-to,Chiyoda-ku,1,4,2,2,2,4,1
air_e89735e80d614a7e,2016-04-15,Izakaya,Tōkyō-to,Chiyoda-ku,1,3,2,2,7,7,2
air_e89735e80d614a7e,2016-04-15,Izakaya,Tōkyō-to,Chiyoda-ku,1,4,7,2,7,7,2
air_e89735e80d614a7e,2016-04-22,Izakaya,Tōkyō-to,Chiyoda-ku,1,10,4,1,4,12,2
air_e89735e80d614a7e,2016-04-22,Izakaya,Tōkyō-to,Chiyoda-ku,1,2,1,1,4,12,2
air_e89735e80d614a7e,2016-05-06,Izakaya,Tōkyō-to,Chiyoda-ku,1,7,15,15,15,7,1
air_e89735e80d614a7e,2016-05-11,Izakaya,Tōkyō-to,Chiyoda-ku,1,10,6,6,6,10,1
air_e89735e80d614a7e,2016-05-13,Izakaya,Tōkyō-to,Chiyoda-ku,1,17,23,23,23,17,1
air_e89735e80d614a7e,2016-05-19,Izakaya,Tōkyō-to,Chiyoda-ku,1,10,2,2,2,10,1
air_e89735e80d614a7e,2016-05-26,Izakaya,Tōkyō-to,Chiyoda-ku,1,6,9,9,9,6,1
air_e89735e80d614a7e,2016-05-27,Izakaya,Tōkyō-to,Chiyoda-ku,1,8,7,7,7,8,1
air_e89735e80d614a7e,2016-06-01,Izakaya,Tōkyō-to,Chiyoda-ku,1,2,2,2,2,2,1
air_e89735e80d614a7e,2016-06-02,Izakaya,Tōkyō-to,Chiyoda-ku,1,8,14,14,14,8,1
air_e89735e80d614a7e,2016-06-28,Izakaya,Tōkyō-to,Chiyoda-ku,1,8,1,1,1,8,1
air_e89735e80d614a7e,2016-07-01,Izakaya,Tōkyō-to,Chiyoda-ku,1,9,10,10,10,9,1
air_e89735e80d614a7e,2016-07-15,Izakaya,Tōkyō-to,Chiyoda-ku,1,9,2,2,2,9,1
air_e89735e80d614a7e,2016-07-20,Izakaya,Tōkyō-to,Chiyoda-ku,1,8,5,0,5,12,2
air_e89735e80d614a7e,2016-07-20,Izakaya,Tōkyō-to,Chiyoda-ku,1,4,0,0,5,12,2
air_e89735e80d614a7e,2016-07-29,Izakaya,Tōkyō-to,Chiyoda-ku,1,3,37,37,37,3,1
air_e89735e80d614a7e,2016-08-04,Izakaya,Tōkyō-to,Chiyoda-ku,1,4,1,1,1,4,1
air_e89735e80d614a7e,2016-08-08,Izakaya,Tōkyō-to,Chiyoda-ku,1,4,5,5,5,4,1
air_e89735e80d614a7e,2016-08-25,Izakaya,Tōkyō-to,Chiyoda-ku,1,5,7,7,7,5,1
air_e89735e80d614a7e,2016-09-02,Izakaya,Tōkyō-to,Chiyoda-ku,1,3,1,1,2,24,3
air_e89735e80d614a7e,2016-09-02,Izakaya,Tōkyō-to,Chiyoda-ku,1,11,2,1,2,24,3
air_e89735e80d614a7e,2016-09-02,Izakaya,Tōkyō-to,Chiyoda-ku,1,10,2,1,2,24,3
air_e89735e80d614a7e,2016-09-15,Izakaya,Tōkyō-to,Chiyoda-ku,1,4,1,1,1,4,1
air_e89735e80d614a7e,2016-09-17,Izakaya,Tōkyō-to,Chiyoda-ku,1,4,4,4,4,4,1
air_e89735e80d614a7e,2016-09-30,Izakaya,Tōkyō-to,Chiyoda-ku,1,14,2,2,2,14,1
air_e89735e80d614a7e,2016-10-04,Izakaya,Tōkyō-to,Chiyoda-ku,1,10,1,1,1,10,1
air_e89735e80d614a7e,2016-10-08,Izakaya,Tōkyō-to,Chiyoda-ku,1,2,2,2,2,2,1
air_e89735e80d614a7e,2016-10-09,Izakaya,Tōkyō-to,Chiyoda-ku,1,10,4,4,4,10,1
air_e89735e80d614a7e,2016-10-12,Izakaya,Tōkyō-to,Chiyoda-ku,1,3,1,1,1,3,1
air_e89735e80d614a7e,2016-10-14,Izakaya,Tōkyō-to,Chiyoda-ku,1,3,2,2,2,3,1
air_e89735e80d614a7e,2016-10-21,Izakaya,Tōkyō-to,Chiyoda-ku,1,2,2,2,2,2,1
air_e89735e80d614a7e,2016-10-24,Izakaya,Tōkyō-to,Chiyoda-ku,1,2,5,5,5,2,1
air_e89735e80d614a7e,2016-10-28,Izakaya,Tōkyō-to,Chiyoda-ku,1,4,3,3,3,4,1
air_e89735e80d614a7e,2016-11-08,Izakaya,Tōkyō-to,Chiyoda-ku,1,3,7,7,7,3,1
air_e89735e80d614a7e,2016-11-09,Izakaya,Tōkyō-to,Chiyoda-ku,1,2,2,2,5,11,2
air_e89735e80d614a7e,2016-11-09,Izakaya,Tōkyō-to,Chiyoda-ku,1,9,5,2,5,11,2
air_e89735e80d614a7e,2016-11-25,Izakaya,Tōkyō-to,Chiyoda-ku,1,3,6,6,6,3,1
air_e89735e80d614a7e,2016-11-28,Izakaya,Tōkyō-to,Chiyoda-ku,1,8,4,4,4,8,1
air_e89735e80d614a7e,2016-11-30,Izakaya,Tōkyō-to,Chiyoda-ku,1,2,10,10,10,2,1
air_e89735e80d614a7e,2016-12-02,Izakaya,Tōkyō-to,Chiyoda-ku,1,5,6,6,6,5,1
air_e89735e80d614a7e,2016-12-05,Izakaya,Tōkyō-to,Chiyoda-ku,1,3,17,17,17,3,1
air_e89735e80d614a7e,2016-12-06,Izakaya,Tōkyō-to,Chiyoda-ku,1,2,9,9,9,2,1
air_e89735e80d614a7e,2016-12-12,Izakaya,Tōkyō-to,Chiyoda-ku,1,4,6,6,6,4,1
air_e89735e80d614a7e,2016-12-15,Izakaya,Tōkyō-to,Chiyoda-ku,1,3,5,5,5,3,1
air_e89735e80d614a7e,2016-12-16,Izakaya,Tōkyō-to,Chiyoda-ku,1,5,11,11,11,5,1
air_e89735e80d614a7e,2016-12-17,Izakaya,Tōkyō-to,Chiyoda-ku,1,5,11,11,11,5,1
air_e89735e80d614a7e,2016-12-20,Izakaya,Tōkyō-to,Chiyoda-ku,1,10,46,46,46,10,1
air_e89735e80d614a7e,2016-12-21,Izakaya,Tōkyō-to,Chiyoda-ku,1,11,18,18,18,11,1
air_e89735e80d614a7e,2016-12-22,Izakaya,Tōkyō-to,Chiyoda-ku,1,18,55,55,55,18,1
air_e89735e80d614a7e,2016-12-27,Izakaya,Tōkyō-to,Chiyoda-ku,1,8,1,1,1,8,1
air_e89735e80d614a7e,2017-01-16,Izakaya,Tōkyō-to,Chiyoda-ku,1,4,11,5,11,17,2
air_e89735e80d614a7e,2017-01-16,Izakaya,Tōkyō-to,Chiyoda-ku,1,13,5,5,11,17,2
air_e89735e80d614a7e,2017-01-17,Izakaya,Tōkyō-to,Chiyoda-ku,1,2,5,5,5,2,1
air_e89735e80d614a7e,2017-01-18,Izakaya,Tōkyō-to,Chiyoda-ku,1,8,3,3,3,8,1
air_e89735e80d614a7e,2017-01-20,Izakaya,Tōkyō-to,Chiyoda-ku,1,5,2,1,2,10,2
air_e89735e80d614a7e,2017-01-20,Izakaya,Tōkyō-to,Chiyoda-ku,1,5,1,1,2,10,2
air_e89735e80d614a7e,2017-01-28,Izakaya,Tōkyō-to,Chiyoda-ku,1,5,5,5,5,5,1
air_e89735e80d614a7e,2017-01-30,Izakaya,Tōkyō-to,Chiyoda-ku,1,3,3,3,3,3,1
air_e89735e80d614a7e,2017-02-15,Izakaya,Tōkyō-to,Chiyoda-ku,1,3,4,4,4,3,1
air_e89735e80d614a7e,2017-02-21,Izakaya,Tōkyō-to,Chiyoda-ku,1,8,1,1,1,8,1
air_e89735e80d614a7e,2017-02-23,Izakaya,Tōkyō-to,Chiyoda-ku,1,7,40,40,40,7,1
air_e89735e80d614a7e,2017-02-24,Izakaya,Tōkyō-to,Chiyoda-ku,1,2,2,2,2,2,1
air_e89735e80d614a7e,2017-03-17,Izakaya,Tōkyō-to,Chiyoda-ku,1,5,8,8,8,5,1
air_e89735e80d614a7e,2017-03-23,Izakaya,Tōkyō-to,Chiyoda-ku,1,10,8,8,8,10,1
air_e89735e80d614a7e,2017-03-24,Izakaya,Tōkyō-to,Chiyoda-ku,1,5,4,4,4,5,1
air_e89735e80d614a7e,2017-03-27,Izakaya,Tōkyō-to,Chiyoda-ku,1,2,1,1,1,2,1
air_e89735e80d614a7e,2017-03-31,Izakaya,Tōkyō-to,Chiyoda-ku,1,10,12,3,12,16,2
air_e89735e80d614a7e,2017-03-31,Izakaya,Tōkyō-to,Chiyoda-ku,1,6,3,3,12,16,2
air_e89735e80d614a7e,2017-04-06,Izakaya,Tōkyō-to,Chiyoda-ku,1,2,7,7,7,2,1
air_e89735e80d614a7e,2017-04-26,Izakaya,Tōkyō-to,Chiyoda-ku,1,4,9,9,9,4,1
air_e89735e80d614a7e,2017-04-28,Izakaya,Tōkyō-to,Chiyoda-ku,1,6,11,11,11,6,1
air_e8ed9335d0c38333,,Japanese food,Tōkyō-to,Chūō-ku,0,0,-1,-1,-1,0,0
air_e9ebf7fc520ac76a,,Western food,Tōkyō-to,Itabashi-ku,0,0,-1,-1,-1,0,0
air_ea6d0c3acf00b22a,,Izakaya,Tōkyō-to,Taitō-ku,0,0,-1,-1,-1,0,0
